threads,grid_size,sync_mode,sync_interval,episodes,schedule,chunk,obstacles_pct,block,training_time_s,converged,vtune_elapsed_s,vtune_ipc,vtune_mem_bound_pct,thread_cpu_time_s,thread_wait_time_s,thread_spin_time_s,thread_overhead_time_s,thread_eff_cpu_util_pct
8,10,sqrt,0,5000,dynamic,0,50,2,0.003795,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,dynamic,1,50,2,0.011145,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,10000,static,10,0,2,0.051647,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,dynamic,10,0,2,0.196755,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,10000,static,10,0,2,0.042429,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,dynamic,0,0,2,0.004656,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,statespace,0,5000,static,10,0,2,0.031431,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,static,0,0,2,0.099200,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,static,1,0,2,0.001718,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,10000,guided,10,0,2,0.003779,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,dynamic,1,0,2,0.003505,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,10000,guided,10,0,2,0.027226,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,static,0,0,2,0.147514,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,guided,1,50,2,2.430845,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,guided,0,50,2,2.411502,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,10000,dynamic,1,50,2,8.673192,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,static,0,50,2,0.006635,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,guided,0,0,2,0.098713,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,1,0,2,0.010655,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,dynamic,10,0,2,0.035076,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,dynamic,1,50,2,0.006053,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,dynamic,1,50,2,1.252249,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,dynamic,0,0,2,0.001741,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,static,1,0,2,0.082697,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,guided,0,0,2,0.040089,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,dynamic,10,0,2,0.021793,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,dynamic,10,50,2,0.172307,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,static,1,50,2,0.526993,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,guided,0,50,2,2.408590,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,static,0,50,2,0.323556,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,5000,dynamic,0,0,2,0.046985,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,10000,guided,0,0,2,0.239976,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,guided,1,0,2,0.130985,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,guided,1,50,2,0.006276,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,static,10,50,2,1.237771,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,10000,dynamic,0,50,2,5.871236,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,10000,static,0,0,2,0.111267,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,dynamic,10,50,2,17.306129,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,10000,dynamic,0,50,2,0.007129,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,guided,0,0,2,0.116868,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,0,0,2,0.010663,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,dynamic,10,50,2,0.101694,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,guided,10,50,2,2.749633,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,static,10,50,2,0.029897,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,guided,0,0,2,0.007607,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,guided,1,0,2,0.063758,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,guided,10,0,2,0.140612,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,guided,0,0,2,0.045138,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,static,0,50,2,0.004176,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,5000,dynamic,0,50,2,0.624598,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,5000,dynamic,1,50,2,0.258011,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,static,0,0,2,0.073269,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,static,0,0,2,0.008934,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,10000,dynamic,0,50,2,0.941493,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,guided,10,0,2,0.001782,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,dynamic,0,0,2,0.207711,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,static,1,0,2,0.127051,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,guided,1,50,2,0.088081,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,guided,1,50,2,2.503682,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,guided,0,0,2,0.071846,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,dynamic,1,0,2,0.002049,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,static,10,50,2,0.016873,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,guided,0,50,2,0.004309,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,dynamic,0,0,2,0.001412,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,dynamic,1,0,2,0.021221,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,dynamic,0,0,2,0.076826,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,guided,0,0,2,0.048292,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,dynamic,10,50,2,0.002342,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,dynamic,1,0,2,0.018348,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,5000,dynamic,10,50,2,0.004923,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,guided,0,0,2,0.003609,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,dynamic,10,0,2,0.012561,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,guided,1,50,2,0.015675,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,10000,dynamic,1,50,2,0.267247,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,static,0,50,2,0.005172,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,dynamic,1,50,2,1.744846,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,dynamic,0,0,2,0.002317,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,guided,10,50,2,0.368186,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,guided,1,50,2,0.010639,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,5000,guided,10,50,2,0.583664,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,guided,0,50,2,0.517796,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,dynamic,0,0,2,0.045804,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,static,10,0,2,0.853667,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,static,1,0,2,0.060841,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,guided,10,0,2,0.075711,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,guided,1,0,2,0.168799,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,dynamic,0,50,2,0.003665,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,10000,guided,1,50,2,1.454694,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,dynamic,10,0,2,0.002965,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,static,1,50,2,0.006718,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,guided,10,50,2,3.975502,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,static,1,0,2,0.029298,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,guided,1,50,2,4.360984,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,guided,1,0,2,0.018896,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,dynamic,10,0,2,0.321381,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,guided,0,50,2,0.002538,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,guided,10,0,2,0.190366,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,static,1,0,2,0.004146,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,static,1,0,2,0.004279,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,static,1,0,2,0.016721,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,5000,guided,10,0,2,0.022236,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,static,0,50,2,0.017165,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,static,0,50,2,0.276774,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,static,10,50,2,0.003088,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,guided,1,50,2,0.009942,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,guided,1,0,2,0.033037,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,dynamic,1,0,2,0.145530,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,guided,0,50,2,0.168279,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,static,1,50,2,0.006532,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,static,10,50,2,0.009300,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,guided,10,0,2,0.014969,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,dynamic,1,0,2,0.005667,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,dynamic,0,0,2,0.003528,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,static,1,50,2,0.003725,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,dynamic,1,50,2,0.010114,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,dynamic,0,0,2,0.004357,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,10000,dynamic,10,50,2,0.376231,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,dynamic,0,0,2,0.037342,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,guided,0,0,2,0.003765,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,dynamic,0,0,2,0.032594,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,guided,0,0,2,0.015705,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,dynamic,10,0,2,0.058679,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,guided,10,50,2,0.004174,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,guided,1,50,2,1.297117,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,guided,0,0,2,0.123933,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,0,0,2,0.067522,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,guided,10,0,2,0.022149,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,guided,1,0,2,0.027043,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,5000,static,0,0,2,0.050659,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,static,1,50,2,0.011571,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,dynamic,10,50,2,0.003499,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,guided,10,0,2,0.005404,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,guided,0,0,2,0.002999,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,static,1,50,2,2.410589,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,guided,0,50,2,0.138854,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,1,0,2,0.001703,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,dynamic,0,50,2,0.006630,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,5000,guided,0,50,2,0.019825,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,static,1,50,2,0.013309,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,static,10,50,2,0.003698,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,dynamic,1,50,2,8.836628,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,dynamic,0,0,2,0.009188,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,static,1,50,2,0.006480,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,guided,0,50,2,0.006595,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,static,1,50,2,0.170941,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,guided,10,0,2,0.034533,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,dynamic,0,50,2,0.003957,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,10000,guided,10,50,2,4.828950,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,10000,static,0,50,2,0.929833,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,10000,guided,1,50,2,8.691237,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,guided,10,0,2,0.057941,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,10000,dynamic,10,50,2,1.400016,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,1,0,2,0.032013,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,static,0,0,2,0.002495,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,10000,guided,0,50,2,0.959701,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,dynamic,10,0,2,0.002452,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,guided,10,0,2,0.004884,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,0,0,2,0.018596,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,static,10,0,2,0.125573,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,5000,dynamic,1,0,2,0.020204,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,guided,1,0,2,0.068260,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,5000,guided,0,0,2,0.002661,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,10000,dynamic,10,0,2,0.056285,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,5000,static,0,0,2,0.049921,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,guided,1,0,2,0.006430,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,dynamic,10,0,2,0.099023,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,guided,10,0,2,0.009573,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,guided,1,50,2,1.037776,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,static,0,0,2,0.031476,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,0,0,2,0.031909,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,guided,1,0,2,0.003432,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,static,0,0,2,0.021499,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,guided,0,50,2,0.098773,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,static,1,50,2,0.009152,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,dynamic,10,50,2,0.534082,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,guided,1,0,2,0.039551,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,static,10,50,2,0.004059,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,dynamic,10,0,2,0.002875,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,static,1,0,2,0.016488,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,statespace,0,10000,dynamic,0,50,2,1.256033,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,guided,10,0,2,0.190220,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,dynamic,10,0,2,0.006514,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,static,0,0,2,0.127842,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,guided,10,50,2,0.003312,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,static,10,50,2,0.436396,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,dynamic,0,0,2,0.010479,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,dynamic,1,50,2,0.013187,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,dynamic,10,50,2,5.182775,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,static,1,0,2,0.014329,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,dynamic,1,50,2,0.081655,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,guided,0,50,2,1.018886,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,guided,10,50,2,0.002144,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,dynamic,10,0,2,0.039964,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,dynamic,0,50,2,0.033069,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,guided,0,50,2,4.187493,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,10000,guided,0,50,2,0.023167,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,static,10,0,2,0.013098,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,static,0,0,2,0.002527,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,dynamic,0,50,2,0.623634,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,guided,10,0,2,0.073649,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,static,1,0,2,0.247087,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,guided,10,0,2,0.291243,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,5000,static,10,0,2,0.024033,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,5000,static,0,50,2,0.554459,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,static,10,50,2,0.076340,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,static,0,0,2,0.019739,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,dynamic,1,0,2,0.068804,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,dynamic,1,0,2,0.022761,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,static,1,50,2,0.589241,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,dynamic,0,0,2,0.133867,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,static,1,0,2,0.017074,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,static,1,50,2,0.008359,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,guided,0,50,2,0.304804,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,dynamic,10,0,2,0.032098,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,dynamic,1,50,2,0.003811,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,guided,1,0,2,0.005245,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,static,1,0,2,0.692773,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,dynamic,10,0,2,0.041717,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,static,1,0,2,0.064423,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,5000,guided,10,50,2,0.158394,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,guided,0,0,2,0.005769,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,dynamic,1,50,2,0.531305,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,dynamic,1,50,2,2.498843,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,dynamic,1,0,2,0.021632,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,guided,0,50,2,0.328477,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,dynamic,1,0,2,0.009469,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,dynamic,10,0,2,0.131913,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,guided,1,0,2,0.013500,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,dynamic,10,0,2,1.167648,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,guided,0,0,2,0.010616,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,dynamic,10,50,2,0.006629,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,guided,1,50,2,8.670860,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,guided,10,0,2,0.001419,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,static,0,0,2,0.018299,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,10000,guided,10,50,2,0.270418,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,dynamic,1,0,2,0.202928,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,static,1,0,2,0.071254,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,dynamic,0,50,2,0.445365,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,dynamic,0,0,2,0.003381,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,dynamic,10,50,2,0.008210,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,guided,10,50,2,5.561389,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,dynamic,10,50,2,2.743857,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,dynamic,1,50,2,0.004191,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,static,0,50,2,2.442908,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,10000,dynamic,1,50,2,1.280281,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,guided,10,50,2,0.004194,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,static,1,50,2,4.354307,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,guided,0,50,2,0.010392,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,static,0,0,2,0.231249,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,static,10,0,2,0.121457,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,static,1,50,2,0.250024,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,static,10,0,2,0.007177,yes,NA,NA,NA,NA,NA,NA,NA,NA
