threads,grid_size,sync_mode,sync_interval,episodes,schedule,chunk,obstacles_pct,block,training_time_s,converged,vtune_elapsed_s,vtune_ipc,vtune_mem_bound_pct,thread_cpu_time_s,thread_wait_time_s,thread_spin_time_s,thread_overhead_time_s,thread_eff_cpu_util_pct
16,100,statespace,0,10000,static,1,0,1,0.049073,no,0.069,1.217,32.4,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,guided,10,50,1,0.003716,yes,0.011,1.120,0.0,NA,NA,NA,NA,NA
20,100,statespace,0,5000,dynamic,0,50,1,0.517678,no,0.545,4.506,1.0,NA,NA,NA,NA,NA
20,100,statespace,0,10000,dynamic,10,50,1,1.029087,no,1.053,4.520,1.0,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,dynamic,0,50,1,0.007210,yes,0.017,1.196,67.4,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,guided,10,50,1,0.062716,yes,0.074,0.296,82.4,NA,NA,NA,NA,NA
2,100,sqrt,10,5000,guided,10,50,1,8.804261,no,8.829,4.227,2.2,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,dynamic,0,50,1,1.313329,no,1.341,4.384,2.2,NA,NA,NA,NA,NA
40,50,sqrt,1000,5000,guided,10,50,1,0.159354,no,0.168,2.156,18.4,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,guided,1,0,1,0.170417,no,0.182,0.955,52.2,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,guided,1,50,1,4.199915,no,4.228,3.130,6.9,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,static,1,50,1,0.008234,yes,0.029,1.652,39.6,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,guided,0,0,1,0.008601,yes,0.015,1.036,57.9,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,guided,10,50,1,0.009706,yes,0.018,0.258,91.6,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,dynamic,1,0,1,0.034464,yes,0.048,1.204,61.2,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,guided,10,0,1,0.002284,yes,0.008,0.990,0.0,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,guided,1,0,1,0.023262,no,0.042,1.161,63.2,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,dynamic,0,50,1,0.696006,no,0.704,4.312,1.0,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,dynamic,10,50,1,5.027163,no,5.056,4.431,1.2,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,dynamic,1,0,1,0.044540,yes,0.056,1.526,26.9,NA,NA,NA,NA,NA
4,10,statespace,0,5000,guided,10,0,1,0.002377,yes,0.013,1.176,0.0,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,static,10,0,1,0.031826,no,0.042,0.723,50.7,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,dynamic,10,0,1,0.294672,no,0.303,1.054,17.9,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,guided,0,50,1,0.271986,no,0.285,2.299,14.1,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,static,0,0,1,0.079048,yes,0.096,1.236,16.9,NA,NA,NA,NA,NA
8,10,statespace,0,10000,dynamic,10,50,1,0.006624,yes,0.014,1.281,42.3,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,dynamic,0,0,1,0.003572,yes,0.014,0.631,0.0,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,static,0,50,1,0.259346,no,0.268,2.250,7.7,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,dynamic,0,0,1,0.098484,no,0.111,1.352,5.5,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,1,50,1,1.270564,no,1.308,4.496,1.6,NA,NA,NA,NA,NA
2,50,statespace,0,5000,guided,10,0,1,0.029012,yes,0.039,1.435,27.4,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,static,0,0,1,0.004298,yes,0.022,0.651,79.4,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,dynamic,0,50,1,0.318412,no,0.333,3.592,6.7,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,guided,0,50,1,0.003721,yes,0.012,1.124,0.0,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,1,50,1,0.003806,yes,0.024,1.310,0.0,NA,NA,NA,NA,NA
40,100,statespace,0,5000,dynamic,0,50,1,0.500536,no,0.538,2.418,6.3,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,guided,1,50,1,0.641411,no,0.659,1.594,23.6,NA,NA,NA,NA,NA
20,50,statespace,0,10000,static,1,50,1,0.266204,no,0.279,4.149,2.6,NA,NA,NA,NA,NA
2,10,statespace,0,10000,static,10,50,1,0.011136,yes,0.021,1.949,26.9,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,static,0,50,1,0.356240,no,0.369,3.278,6.0,NA,NA,NA,NA,NA
8,50,statespace,0,5000,guided,1,0,1,0.021528,no,0.032,1.263,36.0,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,static,10,50,1,0.005651,yes,0.016,0.451,14.9,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,guided,0,0,1,0.004267,yes,0.014,1.247,0.0,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,dynamic,0,0,1,0.079470,no,0.097,0.651,62.6,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,guided,0,0,1,0.004684,yes,0.012,1.294,0.0,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,static,0,50,1,2.991337,no,3.019,3.933,3.6,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,static,1,50,1,0.014234,yes,0.025,0.847,64.1,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,guided,0,50,1,0.005031,yes,0.020,0.517,62.0,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,static,10,0,1,0.080507,no,0.099,0.427,73.7,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,dynamic,10,50,1,0.018220,yes,0.040,0.643,40.3,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,dynamic,1,50,1,1.226251,no,1.249,2.332,19.1,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,guided,10,0,1,0.293735,no,0.307,1.057,17.5,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,dynamic,10,0,1,0.002990,yes,0.017,1.110,0.0,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,static,0,0,1,0.002750,yes,0.014,1.394,0.0,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,0,0,1,0.006181,yes,0.021,0.360,55.0,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,dynamic,10,0,1,0.124606,no,0.134,0.427,29.4,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,dynamic,1,50,1,0.011929,yes,0.017,0.401,91.9,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,guided,1,0,1,0.008925,yes,0.020,1.007,55.0,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,static,1,50,1,0.160660,no,0.171,1.937,19.5,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,guided,1,50,1,0.005531,yes,0.016,1.908,25.3,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,guided,0,50,1,0.006061,yes,0.023,1.822,35.8,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,static,10,50,1,0.237075,no,0.247,3.486,6.7,NA,NA,NA,NA,NA
16,50,statespace,0,5000,static,10,0,1,0.019040,no,0.027,1.109,28.8,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,dynamic,0,50,1,0.600301,no,0.623,3.852,6.0,NA,NA,NA,NA,NA
2,50,sqrt,1000,10000,guided,10,50,1,1.288324,no,1.296,4.311,1.1,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,dynamic,10,0,1,0.005274,yes,0.011,0.275,98.7,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,static,0,50,1,0.007921,yes,0.014,1.667,42.0,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,0,50,1,1.205409,no,1.238,3.833,1.7,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,guided,1,0,1,0.039336,yes,0.051,1.327,60.9,NA,NA,NA,NA,NA
40,100,statespace,0,5000,guided,0,0,1,0.051564,no,0.066,0.772,39.2,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,dynamic,10,50,1,8.939208,no,8.962,2.993,7.1,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,guided,10,0,1,0.093438,yes,0.105,0.985,15.6,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,1,50,1,0.519835,no,0.547,4.488,1.6,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,guided,0,50,1,0.004405,yes,0.014,1.731,31.5,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,dynamic,0,0,1,0.002890,yes,0.010,0.700,0.0,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,guided,0,50,1,1.442575,no,1.464,3.992,2.4,NA,NA,NA,NA,NA
20,50,statespace,0,10000,static,0,0,1,0.024163,no,0.039,1.120,32.1,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,guided,10,0,1,0.079166,no,0.101,0.429,70.1,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,static,1,50,1,6.033357,no,6.062,0.951,22.2,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,static,1,50,1,0.007284,yes,0.017,1.281,47.5,NA,NA,NA,NA,NA
4,10,statespace,0,10000,guided,0,50,1,0.007137,yes,0.015,1.801,41.0,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,static,0,0,1,0.010374,yes,0.027,0.284,93.7,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,1,50,1,0.003773,yes,0.012,1.811,0.0,NA,NA,NA,NA,NA
20,10,statespace,0,10000,dynamic,0,0,1,0.007435,yes,0.018,0.371,77.7,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,10,50,1,1.192726,no,1.219,3.905,2.7,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,dynamic,0,50,1,0.076706,no,0.091,2.171,16.5,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,guided,10,50,1,8.830108,no,8.852,4.570,0.9,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,dynamic,0,0,1,0.038954,no,0.051,1.281,33.0,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,static,1,50,1,2.956277,no,2.983,4.085,3.3,NA,NA,NA,NA,NA
4,50,sqrt,0,10000,dynamic,1,0,1,0.035686,yes,0.057,1.552,40.5,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,guided,0,50,1,0.015298,yes,0.027,0.780,73.2,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,10,50,1,0.493758,no,0.520,2.440,3.4,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,guided,0,50,1,4.371269,no,4.408,4.577,0.6,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,guided,10,50,1,17.671864,no,17.705,4.227,2.2,NA,NA,NA,NA,NA
20,50,statespace,0,5000,dynamic,0,0,1,0.017863,no,0.029,1.079,38.6,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,static,10,50,1,0.142164,no,0.155,3.155,27.6,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,dynamic,10,50,1,8.806731,no,8.844,4.560,0.6,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,0,0,1,0.011523,yes,0.026,0.609,41.9,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,guided,1,0,1,0.003886,yes,0.015,0.685,0.0,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,guided,1,0,1,0.002691,yes,0.013,1.129,47.0,NA,NA,NA,NA,NA
2,50,statespace,0,10000,guided,0,50,1,1.340366,no,1.363,4.317,1.1,NA,NA,NA,NA,NA
20,10,statespace,0,10000,guided,10,0,1,0.007199,yes,0.015,0.419,71.2,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,guided,0,0,1,0.132563,no,0.145,0.889,61.0,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,guided,0,0,1,0.247114,no,0.259,1.504,39.8,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,dynamic,0,50,1,0.008584,yes,0.015,0.780,74.5,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,dynamic,10,50,1,0.019528,yes,0.029,0.410,84.6,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,static,1,0,1,0.176702,no,0.190,0.775,43.0,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,dynamic,0,0,1,0.002647,yes,0.009,0.638,0.0,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,static,0,0,1,0.146937,yes,0.158,1.510,14.9,NA,NA,NA,NA,NA
16,10,statespace,0,5000,dynamic,10,50,1,0.005644,yes,0.028,0.766,68.6,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,static,10,50,1,2.510485,no,2.536,4.522,0.9,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,static,0,0,1,0.008934,yes,0.030,1.091,69.9,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,guided,10,50,1,0.201253,no,0.224,3.181,7.9,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,static,0,0,1,0.698994,no,0.708,0.422,60.9,NA,NA,NA,NA,NA
4,50,statespace,0,5000,guided,0,50,1,0.461538,no,0.475,4.295,1.1,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,static,1,50,1,0.334499,no,0.348,2.032,19.1,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,guided,1,0,1,0.001988,yes,0.011,1.012,0.0,NA,NA,NA,NA,NA
2,100,statespace,0,5000,guided,0,0,1,0.099426,no,0.113,1.344,8.8,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,dynamic,10,50,1,1.668525,no,1.678,2.009,9.1,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,static,1,50,1,4.886207,no,4.913,4.580,0.6,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,guided,0,50,1,0.006160,yes,0.013,0.430,40.0,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,guided,0,0,1,0.018114,no,0.030,1.060,36.2,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,guided,0,0,1,0.005414,yes,0.014,0.291,94.4,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,guided,1,50,1,0.003548,yes,0.010,1.078,0.0,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,dynamic,0,50,1,0.944497,no,0.963,3.576,4.6,NA,NA,NA,NA,NA
40,10,statespace,0,5000,dynamic,10,50,1,0.010253,no,0.026,0.444,49.0,NA,NA,NA,NA,NA
2,50,sqrt,10,5000,static,0,50,1,0.776566,no,0.790,3.940,3.3,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,static,1,50,1,2.040378,no,2.064,2.697,12.3,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,dynamic,10,50,1,0.024577,yes,0.035,0.446,83.5,NA,NA,NA,NA,NA
16,10,statespace,0,10000,dynamic,0,0,1,0.005844,yes,0.018,0.485,88.3,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,dynamic,10,0,1,0.049733,no,0.066,1.142,50.5,NA,NA,NA,NA,NA
8,50,statespace,0,10000,static,10,0,1,0.026989,yes,0.039,1.291,29.9,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,guided,1,0,1,0.012242,yes,0.039,0.585,46.1,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,guided,10,50,1,0.102133,no,0.112,3.186,6.3,NA,NA,NA,NA,NA
40,10,sqrt,1000,10000,dynamic,10,0,1,0.005379,yes,0.026,0.483,48.6,NA,NA,NA,NA,NA
2,50,sqrt,1000,10000,static,1,0,1,0.042328,yes,0.054,1.486,41.3,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,static,0,0,1,0.005677,yes,0.023,0.678,74.0,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,static,10,0,1,0.093669,yes,0.105,0.983,11.4,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,dynamic,1,50,1,0.317672,no,0.331,3.576,6.7,NA,NA,NA,NA,NA
40,100,statespace,0,10000,dynamic,1,0,1,0.060139,no,0.079,0.836,39.5,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,dynamic,0,0,1,0.034463,yes,0.044,0.188,100.0,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,guided,1,50,1,0.456742,no,0.475,2.692,10.0,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,dynamic,10,0,1,0.019410,yes,0.035,0.286,94.6,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,dynamic,10,0,1,0.031730,yes,0.042,1.312,39.9,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,10,50,1,0.003831,yes,0.024,1.754,0.0,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,dynamic,10,0,1,0.063054,no,0.076,1.319,8.2,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,static,10,50,1,0.084240,no,0.104,2.133,19.9,NA,NA,NA,NA,NA
4,10,statespace,0,5000,guided,0,50,1,0.004539,yes,0.015,1.663,33.7,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,static,0,50,1,0.006156,yes,0.021,1.811,38.0,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,guided,10,0,1,0.108520,yes,0.119,1.343,12.9,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,guided,1,50,1,2.023105,no,2.047,2.690,13.0,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,guided,10,50,1,2.621620,no,2.659,4.530,1.1,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,guided,0,50,1,0.010170,yes,0.032,2.028,31.7,NA,NA,NA,NA,NA
40,10,sqrt,10,5000,static,0,0,1,0.019546,yes,0.029,0.194,100.0,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,guided,0,0,1,0.097373,no,0.111,1.355,5.0,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,static,1,0,1,0.006874,yes,0.028,0.291,88.3,NA,NA,NA,NA,NA
20,10,statespace,0,5000,guided,10,0,1,0.005564,yes,0.017,0.410,89.9,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,dynamic,0,0,1,0.010503,yes,0.019,0.714,70.7,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,guided,10,0,1,0.007560,yes,0.023,0.458,63.1,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,static,10,0,1,0.165485,yes,0.176,1.404,10.5,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,dynamic,0,0,1,0.021146,yes,0.035,0.199,100.0,NA,NA,NA,NA,NA
4,10,statespace,0,10000,dynamic,1,50,1,0.007071,yes,0.018,1.810,43.4,NA,NA,NA,NA,NA
4,100,statespace,0,10000,dynamic,0,50,1,4.843529,no,4.871,4.571,0.6,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,guided,1,0,1,0.077606,yes,0.093,1.316,35.7,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,static,0,50,1,2.518957,no,2.544,4.456,1.3,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,0,50,1,0.003421,yes,0.013,1.378,0.0,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,static,1,0,1,0.135941,yes,0.151,0.651,71.2,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,dynamic,1,50,1,0.524671,no,0.549,4.474,0.5,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,dynamic,0,0,1,0.010245,yes,0.016,0.656,75.1,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,dynamic,1,50,1,0.033082,yes,0.039,0.302,100.0,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,dynamic,10,0,1,0.011206,yes,0.018,0.781,77.5,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,guided,0,50,1,4.429001,no,4.459,4.521,1.2,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,guided,10,50,1,0.436380,no,0.444,3.474,4.9,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,dynamic,10,0,1,0.037224,yes,0.049,0.254,100.0,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,static,1,0,1,0.067034,no,0.076,0.811,51.2,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,static,0,50,1,0.005594,yes,0.013,1.890,37.1,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,static,1,0,1,0.069273,no,0.078,1.315,9.2,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,static,10,50,1,0.005327,yes,0.013,1.414,64.3,NA,NA,NA,NA,NA
2,100,sqrt,10,5000,guided,10,0,1,0.248591,no,0.273,1.345,17.2,NA,NA,NA,NA,NA
40,50,statespace,0,5000,dynamic,1,50,1,0.136538,no,0.146,2.242,21.1,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,guided,0,50,1,0.624341,no,0.634,1.923,16.5,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,guided,1,50,1,0.951065,no,0.990,2.434,2.7,NA,NA,NA,NA,NA
16,50,statespace,0,5000,dynamic,0,0,1,0.018101,no,0.040,1.138,32.7,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,static,1,50,1,8.802735,no,8.825,4.584,0.8,NA,NA,NA,NA,NA
20,10,statespace,0,5000,static,1,0,1,0.004937,yes,0.018,0.444,96.7,NA,NA,NA,NA,NA
20,50,statespace,0,10000,guided,1,0,1,0.022890,no,0.035,1.150,37.0,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,static,1,50,1,0.482768,no,0.507,2.205,14.1,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,dynamic,1,50,1,0.007899,yes,0.015,1.513,64.5,NA,NA,NA,NA,NA
20,10,statespace,0,10000,dynamic,0,50,1,0.008150,yes,0.015,0.673,75.4,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,static,1,0,1,0.010232,yes,0.026,0.294,92.6,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,dynamic,1,0,1,0.005734,yes,0.013,1.427,56.5,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,dynamic,0,50,1,0.409687,no,0.428,2.869,7.4,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,dynamic,0,0,1,0.006167,yes,0.016,1.201,58.1,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,static,1,0,1,0.004357,yes,0.015,0.329,0.0,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,static,10,50,1,0.462169,no,0.474,3.441,3.7,NA,NA,NA,NA,NA
16,50,sqrt,0,5000,dynamic,0,0,1,0.047573,no,0.059,0.817,55.5,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,10,50,1,1.273293,no,1.311,4.514,1.1,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,dynamic,1,0,1,0.009624,yes,0.025,1.317,43.8,NA,NA,NA,NA,NA
20,50,statespace,0,10000,static,10,50,1,0.265794,no,0.275,4.160,2.4,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,static,0,0,1,0.209134,no,0.219,0.460,60.6,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,guided,1,50,1,0.329006,no,0.338,1.777,23.6,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,static,0,50,1,2.629576,no,2.669,2.292,16.9,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,0,0,1,0.039133,no,0.053,1.264,35.6,NA,NA,NA,NA,NA
16,100,sqrt,1000,10000,dynamic,1,0,1,0.050754,no,0.065,1.205,39.2,NA,NA,NA,NA,NA
2,100,statespace,0,5000,guided,10,0,1,0.099223,no,0.112,1.348,5.0,NA,NA,NA,NA,NA
2,100,statespace,0,5000,dynamic,10,50,1,4.395356,no,4.433,4.547,0.7,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,dynamic,0,0,1,0.230335,no,0.254,0.703,69.7,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,dynamic,1,50,1,1.639337,no,1.673,3.744,4.3,NA,NA,NA,NA,NA
2,50,statespace,0,5000,guided,0,0,1,0.029099,yes,0.040,1.434,28.8,NA,NA,NA,NA,NA
8,10,statespace,0,5000,guided,0,50,1,0.003474,yes,0.014,1.342,0.0,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,1,0,1,0.006409,yes,0.027,0.366,76.8,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,guided,10,0,1,0.004936,yes,0.015,0.304,0.0,NA,NA,NA,NA,NA
8,10,statespace,0,10000,guided,0,50,1,0.005392,yes,0.015,1.486,49.3,NA,NA,NA,NA,NA
20,10,statespace,0,10000,static,0,0,1,0.006414,yes,0.014,0.441,90.1,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,guided,10,50,1,1.125213,no,1.149,4.467,1.1,NA,NA,NA,NA,NA
2,100,statespace,0,5000,static,10,0,1,0.099905,no,0.123,1.345,5.4,NA,NA,NA,NA,NA
16,100,sqrt,10,5000,dynamic,1,0,1,0.187988,no,0.211,0.898,59.8,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,dynamic,0,50,1,0.005256,yes,0.021,1.256,66.7,NA,NA,NA,NA,NA
40,100,statespace,0,5000,guided,0,50,1,0.500109,no,0.534,2.415,6.9,NA,NA,NA,NA,NA
20,50,statespace,0,10000,dynamic,1,50,1,0.250623,no,0.260,4.211,4.5,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,guided,0,0,1,0.037863,yes,0.057,0.549,39.6,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,dynamic,10,50,1,2.652325,no,2.664,2.879,5.5,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,static,1,0,1,0.440883,no,0.464,0.700,68.5,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,dynamic,10,0,1,0.001961,yes,0.012,1.023,0.0,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,static,10,0,1,0.316445,no,0.327,0.882,22.5,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,static,10,0,1,0.440229,no,0.451,0.590,43.9,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,static,10,50,1,0.004110,yes,0.015,1.466,0.0,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,static,10,0,1,0.041731,yes,0.058,0.248,100.0,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,static,0,50,1,2.947947,no,2.971,4.087,3.0,NA,NA,NA,NA,NA
16,10,statespace,0,5000,static,1,0,1,0.003955,yes,0.019,0.529,0.0,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,static,0,50,1,1.337979,no,1.362,4.498,1.5,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,static,1,50,1,5.105125,no,5.138,4.433,1.3,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,1,0,1,0.001851,yes,0.013,1.286,0.0,NA,NA,NA,NA,NA
40,10,statespace,0,10000,static,10,0,1,0.009166,yes,0.017,0.340,44.7,NA,NA,NA,NA,NA
40,10,statespace,0,5000,guided,0,50,1,0.008432,no,0.020,0.408,77.2,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,dynamic,1,0,1,0.004909,yes,0.011,1.480,0.0,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,guided,10,0,1,0.190732,yes,0.203,0.818,22.3,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,guided,0,50,1,0.004277,yes,0.021,1.006,47.2,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,static,0,0,1,0.003854,yes,0.020,0.771,0.0,NA,NA,NA,NA,NA
